source_id,filename,label,sequence,druid_no_audio
,hf365sb7957_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0000950914,hh935jp8859_a_pm.wav,"Tape 1, Side A",,
,hh935jp8859_a_sl.mp3,"Tape 1, Side A",1,
,hh935jp8859_b_pm.wav,"Tape 1, Side B",,
,hh935jp8859_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF00009601023-FAF00009602023,hm103jb7559_1_a_pm.wav,"Tape 1, Side A",,
,hm103jb7559_1_a_sl.mp3,"Tape 1, Side A",1,
,hm103jb7559_2_a_pm.wav,"Tape 2, Side A",,
,hm103jb7559_2_a_sl.mp3,"Tape 2, Side A",2,
M1897_FAF0000950614,hp077zg2309_a_pm.wav,"Tape 1, Side A",,
,hp077zg2309_a_sl.mp3,"Tape 1, Side A",1,
,hp077zg2309_b_pm.wav,"Tape 1, Side B",,
,hp077zg2309_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0000950814,hs275cf4894_a_pm.wav,"Tape 1, Side A",,
,hs275cf4894_a_sl.mp3,"Tape 1, Side A",1,
M1897_FAF1027960102-FAF1027960202,hy650bd7972_1_a_pm.wav,"Tape 1, Side A",,
,hy650bd7972_1_a_sl.mp3,"Tape 1, Side A",1,
,hy650bd7972_1_b_pm.wav,"Tape 1, Side B",,
,hy650bd7972_1_b_sl.mp3,"Tape 1, Side B",2,
,hy650bd7972_2_a_pm.wav,"Tape 2, Side A",,
,hy650bd7972_2_a_sl.mp3,"Tape 2, Side A",3,
,hy650bd7972_2_b_pm.wav,"Tape 2, Side B",,
,hy650bd7972_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0115980102-FAF0115980202,hz468gg5082_1_a_pm.wav,"Tape 1, Side A",,
,hz468gg5082_1_a_sl.mp3,"Tape 1, Side A",1,
,hz468gg5082_1_b_pm.wav,"Tape 1, Side B",,
,hz468gg5082_1_b_sl.mp3,"Tape 1, Side B",2,
,hz468gg5082_2_a_pm.wav,"Tape 2, Side A",,
,hz468gg5082_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0321840103-FAF0321840203-FAF0321840303,jh986xv8065_1_a_pm.wav,"Tape 1, Side A",,
,jh986xv8065_1_a_sl.mp3,"Tape 1, Side A",1,
,jh986xv8065_1_b_pm.wav,"Tape 1, Side B",,
,jh986xv8065_1_b_sl.mp3,"Tape 1, Side B",2,
,jh986xv8065_2_a_pm.wav,"Tape 2, Side A",,
,jh986xv8065_2_a_sl.mp3,"Tape 2, Side A",3,
,jh986xv8065_2_b_pm.wav,"Tape 2, Side B",,
,jh986xv8065_2_b_sl.mp3,"Tape 2, Side B",4,
,jh986xv8065_3_a_pm.wav,"Tape 3, Side A",,
,jh986xv8065_3_a_sl.mp3,"Tape 3, Side A",5,
M1897_FAF0500850304,jj396mf0568_a_pm.wav,"Tape 1, Side A",,
,jj396mf0568_a_sl.mp3,"Tape 1, Side A",1,
,jj396mf0568_b_pm.wav,"Tape 1, Side B",,
,jj396mf0568_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0226980102-FAF0226980202,jj418yc5619_1_a_pm.wav,"Tape 1, Side A",,
,jj418yc5619_1_a_sl.mp3,"Tape 1, Side A",1,
,jj418yc5619_1_b_pm.wav,"Tape 1, Side B",,
,jj418yc5619_1_b_sl.mp3,"Tape 1, Side B",2,
,jj418yc5619_2_a_pm.wav,"Tape 2, Side A",,
,jj418yc5619_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0113940507,jj707kc1614_a_pm.wav,"Tape 1, Side A",,
,jj707kc1614_a_sl.mp3,"Tape 1, Side A",1,
,jj707kc1614_b_pm.wav,"Tape 1, Side B",,
,jj707kc1614_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0311950102-FAF0311950202,jm225dp3678_1_a_pm.wav,"Tape 1, Side A",,
,jm225dp3678_1_a_sl.mp3,"Tape 1, Side A",1,
,jm225dp3678_2_a_pm.wav,"Tape 2, Side A",,
,jm225dp3678_2_a_sl.mp3,"Tape 2, Side A",2,
,jm225dp3678_2_b_pm.wav,"Tape 2, Side B",,
,jm225dp3678_2_b_sl.mp3,"Tape 2, Side B",3,
M1897_FAF0916970102-FAF0916970202,jp189bz4041_1_a_pm.wav,"Tape 1, Side A",,
,jp189bz4041_1_a_sl.mp3,"Tape 1, Side A",1,
,jp189bz4041_2_a_pm.wav,"Tape 2, Side A",,
,jp189bz4041_2_a_sl.mp3,"Tape 2, Side A",2,
,jp189bz4041_2_b_pm.wav,"Tape 2, Side B",,
,jp189bz4041_2_b_sl.mp3,"Tape 2, Side B",3,
M1897_FAF1018950101,jr548hp9603_a_pm.wav,"Tape 1, Side A",,
,jr548hp9603_a_sl.mp3,"Tape 1, Side A",1,
,jr548hp9603_b_pm.wav,"Tape 1, Side B",,
,jr548hp9603_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0413980102-FAF0413980202,jx743wr2937_1_a_pm.wav,"Tape 1, Side A",,
,jx743wr2937_1_a_sl.mp3,"Tape 1, Side A",1,
,jx743wr2937_1_b_pm.wav,"Tape 1, Side B",,
,jx743wr2937_1_b_sl.mp3,"Tape 1, Side B",2,
,jx743wr2937_2_a_pm.wav,"Tape 2, Side A",,
,jx743wr2937_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0218990102-FAF0218990202,jy773pg7945_1_a_pm.wav,"Tape 1, Side A",,
,jy773pg7945_1_a_sl.mp3,"Tape 1, Side A",1,
,jy773pg7945_1_b_pm.wav,"Tape 1, Side B",,
,jy773pg7945_1_b_sl.mp3,"Tape 1, Side B",2,
,jy773pg7945_2_b_pm.wav,"Tape 2, Side A",,
,jy773pg7945_2_b_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0413930102-FAF0413930202,jy919xs6229_1_a_pm.wav,"Tape 1, Side A",,
,jy919xs6229_1_a_sl.mp3,"Tape 1, Side A",1,
,jy919xs6229_1_b_pm.wav,"Tape 1, Side B",,
,jy919xs6229_1_b_sl.mp3,"Tape 1, Side B",2,
,jy919xs6229_2_a_pm.wav,"Tape 2, Side A",,
,jy919xs6229_2_a_sl.mp3,"Tape 2, Side A",3,
,jy919xs6229_2_b_pm.wav,"Tape 2, Side B",,
,jy919xs6229_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF1113960102-FAF1113960202,kb199zj5330_1_a_pm.wav,"Tape 1, Side A",,
,kb199zj5330_1_a_sl.mp3,"Tape 1, Side A",1,
,kb199zj5330_1_b_pm.wav,"Tape 1, Side B",,
,kb199zj5330_1_b_sl.mp3,"Tape 1, Side B",2,
,kb199zj5330_2_a_pm.wav,"Tape 2, Side A",,
,kb199zj5330_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0309950102-FAF0309950202,kd878zv2628_1_a_pm.wav,"Tape 1, Side A",,
,kd878zv2628_1_a_sl.mp3,"Tape 1, Side A",1,
,kd878zv2628_1_b_pm.wav,"Tape 1, Side B",,
,kd878zv2628_1_b_sl.mp3,"Tape 1, Side B",2,
,kd878zv2628_2_a_pm.wav,"Tape 2, Side A",,
,kd878zv2628_2_a_sl.mp3,"Tape 2, Side A",3,
,kd878zv2628_2_b_pm.wav,"Tape 2, Side B",,
,kd878zv2628_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0410970102-FAF0410970202,kd904zv6589_1_a_pm.wav,"Tape 1, Side A",,
,kd904zv6589_1_a_sl.mp3,"Tape 1, Side A",1,
,kd904zv6589_1_b_pm.wav,"Tape 1, Side B",,
,kd904zv6589_1_b_sl.mp3,"Tape 1, Side B",2,
,kd904zv6589_2_a_pm.wav,"Tape 2, Side A",,
,kd904zv6589_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0504940102-FAF0504940202,kf793kb1775_1_a_pm.wav,"Tape 1, Side A",,
,kf793kb1775_1_a_sl.mp3,"Tape 1, Side A",1,
,kf793kb1775_1_b_pm.wav,"Tape 1, Side B",,
,kf793kb1775_1_b_sl.mp3,"Tape 1, Side B",2,
,kf793kb1775_2_a_pm.wav,"Tape 2, Side A",,
,kf793kb1775_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0609990101,kk294dq7262_a_pm.wav,"Tape 1, Side A",,
,kk294dq7262_a_sl.mp3,"Tape 1, Side A",1,
,kk294dq7262_b_pm.wav,"Tape 1, Side B",,
,kk294dq7262_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0113940607-FAF0113940707,km349xf7527_1_a_pm.wav,"Tape 1, Side A",,
,km349xf7527_1_a_sl.mp3,"Tape 1, Side A",1,
,km349xf7527_1_b_pm.wav,"Tape 1, Side B",,
,km349xf7527_1_b_sl.mp3,"Tape 1, Side B",2,
,km349xf7527_2_a_pm.wav,"Tape 2, Side A",,
,km349xf7527_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF1006930102-FAF1006930202,kp982mk9887_1_a_pm.wav,"Tape 1, Side A",,
,kp982mk9887_1_a_sl.mp3,"Tape 1, Side A",1,
,kp982mk9887_1_b_pm.wav,"Tape 1, Side B",,
,kp982mk9887_1_b_sl.mp3,"Tape 1, Side B",2,
,kp982mk9887_2_a_pm.wav,"Tape 2, Side A",,
,kp982mk9887_2_a_sl.mp3,"Tape 2, Side A",3,
,kp982mk9887_2_b_pm.wav,"Tape 2, Side B",,
,kp982mk9887_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0126980102-FAF0126980202,kr842th0432_a_pm.wav,"Tape 1, Side A",,
,kr842th0432_a_sl.mp3,"Tape 1, Side A",1,
,kr842th0432_b_pm.wav,"Tape 1, Side B",,
,kr842th0432_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF1012930102-FAF1012930202,ks110tw8783_1_a_pm.wav,"Tape 1, Side A",,
,ks110tw8783_1_a_sl.mp3,"Tape 1, Side A",1,
,ks110tw8783_1_b_pm.wav,"Tape 1, Side B",,
,ks110tw8783_1_b_sl.mp3,"Tape 1, Side B",2,
,ks110tw8783_2_a_pm.wav,"Tape 2, Side A",,
,ks110tw8783_2_a_sl.mp3,"Tape 2, Side A",3,
,ks110tw8783_2_b_pm.wav,"Tape 2, Side B",,
,ks110tw8783_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF01139601028-FAF01139602028,ks269qh1644_1_a_pm.wav,"Tape 1, Side A",,
,ks269qh1644_1_a_sl.mp3,"Tape 1, Side A",1,
,ks269qh1644_1_b_pm.wav,"Tape 1, Side B",,
,ks269qh1644_1_b_sl.mp3,"Tape 1, Side B",2,
,ks269qh1644_2_a_pm.wav,"Tape 2, Side A",,
,ks269qh1644_2_a_sl.mp3,"Tape 2, Side A",3,
,ks269qh1644_2_b_pm.wav,"Tape 2, Side B",,
,ks269qh1644_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0113960101,ks574nw5706_a_pm.wav,"Tape 1, Side A",,
,ks574nw5706_a_sl.mp3,"Tape 1, Side A",1,
,ks574nw5706_b_pm.wav,"Tape 1, Side B",,
,ks574nw5706_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0608940102-FAF0608940202,kt157cn9344_1_a_pm.wav,"Tape 1, Side A",,
,kt157cn9344_1_a_sl.mp3,"Tape 1, Side A",1,
,kt157cn9344_2_a_pm.wav,"Tape 2, Side A",,
,kt157cn9344_2_a_sl.mp3,"Tape 2, Side A",2,
M1897_FAF0518880101,kx285dg5937_a_pm.wav,"Tape 1, Side A",,
,kx285dg5937_a_sl.mp3,"Tape 1, Side A",1,
,kx285dg5937_b_pm.wav,"Tape 1, Side B",,
,kx285dg5937_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0307980102-FAF0307980202,ky112xw4089_1_a_pm.wav,"Tape 1, Side A",,
,ky112xw4089_1_a_sl.mp3,"Tape 1, Side A",1,
,ky112xw4089_1_b_pm.wav,"Tape 1, Side B",,
,ky112xw4089_1_b_sl.mp3,"Tape 1, Side B",2,
,ky112xw4089_2_a_pm.wav,"Tape 2, Side A",,
,ky112xw4089_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF1118980101,mb198gm1428_a_pm.wav,"Tape 1, Side A",,
,mb198gm1428_a_sl.mp3,"Tape 1, Side A",1,
,mb198gm1428_b_pm.wav,"Tape 1, Side B",,
,mb198gm1428_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF1010940202-FAF1010940102,md663nh7837_1_a_pm.wav,"Tape 1, Side A",,
,md663nh7837_1_a_sl.mp3,"Tape 1, Side A",1,
,md663nh7837_1_b_pm.wav,"Tape 1, Side B",,
,md663nh7837_1_b_sl.mp3,"Tape 1, Side B",2,
,md663nh7837_2_a_pm.wav,"Tape 2, Side A",,
,md663nh7837_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0326920102-FAF0326920202,mf066xr3458_1_a_pm.wav,"Tape 1, Side A",,
,mf066xr3458_1_a_sl.mp3,"Tape 1, Side A",1,
,mf066xr3458_1_b_pm.wav,"Tape 1, Side B",,
,mf066xr3458_1_b_sl.mp3,"Tape 1, Side B",2,
,mf066xr3458_2_a_pm.wav,"Tape 2, Side A",,
,mf066xr3458_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0617970102-FAF0617970202,mf565km0825_1_a_pm.wav,"Tape 1, Side A",,
,mf565km0825_1_a_sl.mp3,"Tape 1, Side A",1,
,mf565km0825_1_b_pm.wav,"Tape 1, Side B",,
,mf565km0825_1_b_sl.mp3,"Tape 1, Side B",2,
,mf565km0825_2_a_pm.wav,"Tape 2, Side A",,
,mf565km0825_2_a_sl.mp3,"Tape 2, Side A",3,
,mf565km0825_2_b_pm.wav,"Tape 2, Side B",,
,mf565km0825_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF1112960101,mg378kg2042_a_pm.wav,"Tape 1, Side A",,
,mg378kg2042_a_sl.mp3,"Tape 1, Side A",1,
,mg378kg2042_b_pm.wav,"Tape 1, Side B",,
,mg378kg2042_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0520960102-FAF0520960202,mj056cz6995_1_a_pm.wav,"Tape 1, Side A",,
,mj056cz6995_1_a_sl.mp3,"Tape 1, Side A",1,
,mj056cz6995_1_b_pm.wav,"Tape 1, Side B",,
,mj056cz6995_1_b_sl.mp3,"Tape 1, Side B",2,
,mj056cz6995_2_a_pm.wav,"Tape 2, Side A",,
,mj056cz6995_2_a_sl.mp3,"Tape 2, Side A",3,
,mj056cz6995_2_b_pm.wav,"Tape 2, Side B",,
,mj056cz6995_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0513960102-FAF0513960202,mk458wq4874_1_a_pm.wav,"Tape 1, Side A",,
,mk458wq4874_1_a_sl.mp3,"Tape 1, Side A",1,
,mk458wq4874_1_b_pm.wav,"Tape 1, Side B",,
,mk458wq4874_1_b_sl.mp3,"Tape 1, Side B",2,
,mk458wq4874_2_b_pm.wav,"Tape 2, Side A",,
,mk458wq4874_2_b_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0113990102-FAF0113990202,mk655cn4742_a_pm.wav,"Tape 1, Side A",,
,mk655cn4742_a_sl.mp3,"Tape 1, Side A",1,
,mk655cn4742_b_pm.wav,"Tape 1, Side B",,
,mk655cn4742_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0715990102-FAF0715990202,mm191pq7448_1_a_pm.wav,"Tape 1, Side A",,
,mm191pq7448_1_a_sl.mp3,"Tape 1, Side A",1,
,mm191pq7448_1_b_pm.wav,"Tape 1, Side B",,
,mm191pq7448_1_b_sl.mp3,"Tape 1, Side B",2,
,mm191pq7448_2_a_pm.wav,"Tape 2, Side A",,
,mm191pq7448_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0422990304-FAF0422990404,mm993bv7328_1_a_pm.wav,"Tape 1, Side A",,
,mm993bv7328_1_a_sl.mp3,"Tape 1, Side A",1,
,mm993bv7328_1_b_pm.wav,"Tape 1, Side B",,
,mm993bv7328_1_b_sl.mp3,"Tape 1, Side B",2,
,mm993bv7328_2_a_pm.wav,"Tape 2, Side A",,
,mm993bv7328_2_a_sl.mp3,"Tape 2, Side A",3,
,mm993bv7328_2_b_pm.wav,"Tape 2, Side B",,
,mm993bv7328_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0227960204-FAF0228960304-FAF0227960404,mq403cf7983_1_a_pm.wav,"Tape 1, Side A",,
,mq403cf7983_1_a_sl.mp3,"Tape 1, Side A",1,
,mq403cf7983_1_b_pm.wav,"Tape 1, Side B",,
,mq403cf7983_1_b_sl.mp3,"Tape 1, Side B",2,
,mq403cf7983_2_a_pm.wav,"Tape 2, Side A",,
,mq403cf7983_2_a_sl.mp3,"Tape 2, Side A",3,
,mq403cf7983_2_b_pm.wav,"Tape 2, Side B",,
,mq403cf7983_2_b_sl.mp3,"Tape 2, Side B",4,
,mq403cf7983_3_a_pm.wav,"Tape 3, Side A",,
,mq403cf7983_3_a_sl.mp3,"Tape 3, Side A",5,
M1897_FAF0519940102-FAF0519940202,mq907qb2075_1_a_pm.wav,"Tape 1, Side A",,
,mq907qb2075_1_a_sl.mp3,"Tape 1, Side A",1,
,mq907qb2075_1_b_pm.wav,"Tape 1, Side B",,
,mq907qb2075_1_b_sl.mp3,"Tape 1, Side B",2,
,mq907qb2075_2_a_pm.wav,"Tape 2, Side A",,
,mq907qb2075_2_a_sl.mp3,"Tape 2, Side A",3,
,mq907qb2075_2_b_pm.wav,"Tape 2, Side B",,
,mq907qb2075_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0824990102-FAF0824990202,mq973hh3233_1_a_pm.wav,"Tape 1, Side A",,
,mq973hh3233_1_a_sl.mp3,"Tape 1, Side A",1,
,mq973hh3233_1_b_pm.wav,"Tape 1, Side B",,
,mq973hh3233_1_b_sl.mp3,"Tape 1, Side B",2,
,mq973hh3233_2_a_pm.wav,"Tape 2, Side A",,
,mq973hh3233_2_a_sl.mp3,"Tape 2, Side A",3,
,mq973hh3233_2_b_pm.wav,"Tape 2, Side B",,
,mq973hh3233_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0421990102-FAF0421990202,mt333cc8217_1_a_pm.wav,"Tape 1, Side A",,
,mt333cc8217_1_a_sl.mp3,"Tape 1, Side A",1,
,mt333cc8217_1_b_pm.wav,"Tape 1, Side B",,
,mt333cc8217_1_b_sl.mp3,"Tape 1, Side B",2,
,mt333cc8217_2_a_pm.wav,"Tape 2, Side A",,
,mt333cc8217_2_a_sl.mp3,"Tape 2, Side A",3,
,mt333cc8217_2_b_pm.wav,"Tape 2, Side B",,
,mt333cc8217_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF1202930101,mz885xs7948_a_pm.wav,"Tape 1, Side A",,
,mz885xs7948_a_sl.mp3,"Tape 1, Side A",1,
M1897_FAF0528920102-FAF0528920202,nc020qd6010_1_a_pm.wav,"Tape 1, Side A",,
,nc020qd6010_1_a_sl.mp3,"Tape 1, Side A",1,
,nc020qd6010_1_b_pm.wav,"Tape 1, Side B",,
,nc020qd6010_1_b_sl.mp3,"Tape 1, Side B",2,
,nc020qd6010_2_a_pm.wav,"Tape 2, Side A",,
,nc020qd6010_2_a_sl.mp3,"Tape 2, Side A",3,
,nc020qd6010_2_b_pm.wav,"Tape 2, Side B",,
,nc020qd6010_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0000950514,nf301pt1031_a_pm.wav,"Tape 1, Side A",,
,nf301pt1031_a_sl.mp3,"Tape 1, Side A",1,
,nf301pt1031_b_pm.wav,"Tape 1, Side B",,
,nf301pt1031_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF1021920202-FAF1021920102,np638bd2868_1_a_pm.wav,"Tape 1, Side A",,
,np638bd2868_1_a_sl.mp3,"Tape 1, Side A",1,
,np638bd2868_2_a_pm.wav,"Tape 2, Side A",,
,np638bd2868_2_a_sl.mp3,"Tape 2, Side A",2,
M1897_FAF1014920102-FAF1014920202,ns474fd7454_1_a_pm.wav,"Tape 1, Side A",,
,ns474fd7454_1_a_sl.mp3,"Tape 1, Side A",1,
,ns474fd7454_1_b_pm.wav,"Tape 1, Side B",,
,ns474fd7454_1_b_sl.mp3,"Tape 1, Side B",2,
,ns474fd7454_2_a_pm.wav,"Tape 2, Side A",,
,ns474fd7454_2_a_sl.mp3,"Tape 2, Side A",3,
,ns474fd7454_2_b_pm.wav,"Tape 2, Side B",,
,ns474fd7454_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF1023960102-FAF1023960202,nw324nm0918_1_a_pm.wav,"Tape 1, Side A",,
,nw324nm0918_1_a_sl.mp3,"Tape 1, Side A",1,
,nw324nm0918_1_b_pm.wav,"Tape 1, Side B",,
,nw324nm0918_1_b_sl.mp3,"Tape 1, Side B",2,
,nw324nm0918_2_a_pm.wav,"Tape 2, Side A",,
,nw324nm0918_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0312940102-FAF0312940202,nw519ky6770_1_a_pm.wav,"Tape 1, Side A",,
,nw519ky6770_1_a_sl.mp3,"Tape 1, Side A",1,
,nw519ky6770_1_b_pm.wav,"Tape 1, Side B",,
,nw519ky6770_1_b_sl.mp3,"Tape 1, Side B",2,
,nw519ky6770_2_a_pm.wav,"Tape 2, Side A",,
,nw519ky6770_2_a_sl.mp3,"Tape 2, Side A",3,
,nw519ky6770_2_b_pm.wav,"Tape 2, Side B",,
,nw519ky6770_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF1202920104-FAF1202920204-FAF1202920304,nx643wm5990_1_a_pm.wav,"Tape 1, Side A",,
,nx643wm5990_1_a_sl.mp3,"Tape 1, Side A",1,
,nx643wm5990_1_b_pm.wav,"Tape 1, Side B",,
,nx643wm5990_1_b_sl.mp3,"Tape 1, Side B",2,
,nx643wm5990_2_a_pm.wav,"Tape 2, Side A",,
,nx643wm5990_2_a_sl.mp3,"Tape 2, Side A",3,
,nx643wm5990_2_b_pm.wav,"Tape 2, Side B",,
,nx643wm5990_2_b_sl.mp3,"Tape 2, Side B",4,
,nx643wm5990_3_a_pm.wav,"Tape 3, Side A",,
,nx643wm5990_3_a_sl.mp3,"Tape 3, Side A",5,
,nx643wm5990_3_b_pm.wav,"Tape 3, Side B",,
,nx643wm5990_3_b_sl.mp3,"Tape 3, Side B",6,
M1897_FAF0422930102-FAF0422930202,pb624hr3172_1_b_pm.wav,"Tape 1, Side B",,
,pb624hr3172_1_b_sl.mp3,"Tape 1, Side B",1,
,pb624hr3172_2_a_pm.wav,"Tape 2, Side A",,
,pb624hr3172_2_a_sl.mp3,"Tape 2, Side A",2,
,pb624hr3172_2_b_pm.wav,"Tape 2, Side B",,
,pb624hr3172_2_b_sl.mp3,"Tape 2, Side B",3,
M1897_FAF1204970102-FAF1204970202,pc933rc9605_1_a_pm.wav,"Tape 1, Side A",,
,pc933rc9605_1_a_sl.mp3,"Tape 1, Side A",1,
,pc933rc9605_1_b_pm.wav,"Tape 1, Side B",,
,pc933rc9605_1_b_sl.mp3,"Tape 1, Side B",2,
,pc933rc9605_2_a_pm.wav,"Tape 2, Side A",,
,pc933rc9605_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0422990102-FAF0422990202,ph604xp2128_1_a_pm.wav,"Tape 1, Side A",,
,ph604xp2128_1_a_sl.mp3,"Tape 1, Side A",1,
,ph604xp2128_1_b_pm.wav,"Tape 1, Side B",,
,ph604xp2128_1_b_sl.mp3,"Tape 1, Side B",2,
,ph604xp2128_2_a_pm.wav,"Tape 2, Side A",,
,ph604xp2128_2_a_sl.mp3,"Tape 2, Side A",3,
,ph604xp2128_2_b_pm.wav,"Tape 2, Side B",,
,ph604xp2128_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0000951314,pj032fp3017_a_pm.wav,"Tape 1, Side A",,
,pj032fp3017_a_sl.mp3,"Tape 1, Side A",1,
M1897_FAF1007970102-FAF1007970202,pr931bt0959_1_a_pm.wav,"Tape 1, Side A",,
,pr931bt0959_1_a_sl.mp3,"Tape 1, Side A",1,
,pr931bt0959_1_b_pm.wav,"Tape 1, Side B",,
,pr931bt0959_1_b_sl.mp3,"Tape 1, Side B",2,
,pr931bt0959_2_a_pm.wav,"Tape 2, Side A",,
,pr931bt0959_2_a_sl.mp3,"Tape 2, Side A",3,
,pr931bt0959_2_b_pm.wav,"Tape 2, Side B",,
,pr931bt0959_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0414980102-FAF0414980202,px309gc3027_1_a_pm.wav,"Tape 1, Side A",,
,px309gc3027_1_a_sl.mp3,"Tape 1, Side A",1,
,px309gc3027_1_b_pm.wav,"Tape 1, Side B",,
,px309gc3027_1_b_sl.mp3,"Tape 1, Side B",2,
,px309gc3027_2_a_pm.wav,"Tape 2, Side A",,
,px309gc3027_2_a_sl.mp3,"Tape 2, Side A",3,
,px309gc3027_2_b_pm.wav,"Tape 2, Side B",,
,px309gc3027_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0113960101,px370ff2118_a_pm.wav,"Tape 1, Side A",,
,px370ff2118_a_sl.mp3,"Tape 1, Side A",1,
,px370ff2118_b_pm.wav,"Tape 1, Side B",,
,px370ff2118_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0828930102-FAF0828930202,px651mt2575_1_a_pm.wav,"Tape 1, Side A",,
,px651mt2575_1_a_sl.mp3,"Tape 1, Side A",1,
,px651mt2575_1_b_pm.wav,"Tape 1, Side B",,
,px651mt2575_1_b_sl.mp3,"Tape 1, Side B",2,
,px651mt2575_2_a_pm.wav,"Tape 2, Side A",,
,px651mt2575_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0418910102-FAF0418910202,qb351zr3042_1_a_pm.wav,"Tape 1, Side A",,
,qb351zr3042_1_a_sl.mp3,"Tape 1, Side A",1,
,qb351zr3042_1_b_pm.wav,"Tape 1, Side B",,
,qb351zr3042_1_b_sl.mp3,"Tape 1, Side B",2,
,qb351zr3042_2_a_pm.wav,"Tape 2, Side A",,
,qb351zr3042_2_a_sl.mp3,"Tape 2, Side A",3,
,qb351zr3042_2_b_pm.wav,"Tape 2, Side B",,
,qb351zr3042_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0923930102-FAF0923930202,qc696wr4383_1_a_pm.wav,"Tape 1, Side A",,
,qc696wr4383_1_a_sl.mp3,"Tape 1, Side A",1,
,qc696wr4383_1_b_pm.wav,"Tape 1, Side B",,
,qc696wr4383_1_b_sl.mp3,"Tape 1, Side B",2,
,qc696wr4383_2_a_pm.wav,"Tape 2, Side A",,
,qc696wr4383_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0911960102-FAF0911960202,qd910ps8449_1_a_pm.wav,"Tape 1, Side A",,
,qd910ps8449_1_a_sl.mp3,"Tape 1, Side A",1,
,qd910ps8449_2_a_pm.wav,"Tape 2, Side A",,
,qd910ps8449_2_a_sl.mp3,"Tape 2, Side A",2,
M1897_FAF0701980102-FAF0701980202,qh033ws2777_1_a_pm.wav,"Tape 1, Side A",,
,qh033ws2777_1_a_sl.mp3,"Tape 1, Side A",1,
,qh033ws2777_1_b_pm.wav,"Tape 1, Side B",,
,qh033ws2777_1_b_sl.mp3,"Tape 1, Side B",2,
,qh033ws2777_2_a_pm.wav,"Tape 2, Side A",,
,qh033ws2777_2_a_sl.mp3,"Tape 2, Side A",3,
,qh033ws2777_2_b_pm.wav,"Tape 2, Side B",,
,qh033ws2777_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF1118970102-FAF1118970202,qm927nk1880_1_a_pm.wav,"Tape 1, Side A",,
,qm927nk1880_1_a_sl.mp3,"Tape 1, Side A",1,
,qm927nk1880_1_b_pm.wav,"Tape 1, Side B",,
